#FORMAT=WebAnno TSV 3.3
#T_SP=custom.Span|Forderung|KAT1MoralisierendesSegment|KAT2Subjektive_Ausdrcke|KAT5Ausformulierung|KOMMENTAR|KommunikativeFunktion|Moralwerte|Protagonistinnen|Protagonistinnen2|Protagonistinnen3


#Text=WDD11/L04.53290: Diskussion:Luftkorridor, In: Wikipedia - URL:http://de.wikipedia.org/wiki/Diskussion:Luftkorridor: Wikipedia, 2011 ### So lieber nicht Manfred! Die Berliner Luftbrücke hat zwar den Luftkorridor (Berlin) heftig genutzt, aber ist kein Synonym für den Luftkorridor. ### Außerdem landen wir da in der #falschen# Richtung. ### Habe es jetzt (halbwegs sinnvoll) geändert, wenn auch die Luftbrücke mit Sicherheit kein Luftkorridor ist und eigentlich in der Begriffsklärung Luftkorridor nichts zu suchen hat. Aber man kann ja (faule) Kompromisse machen. Luftkorridor (Berlin) habe ich gerade angelegt. OK?--Mauki 12:52, 26. Nov 2004 (CET)
1-1	752-757	WDD11	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-2	757-758	/	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-3	758-767	L04.53290	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-4	767-768	:	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-5	769-779	Diskussion	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-6	779-780	:	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-7	780-792	Luftkorridor	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-8	792-793	,	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-9	794-796	In	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-10	796-797	:	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-11	798-807	Wikipedia	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-12	808-809	-	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-13	810-813	URL	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-14	813-814	:	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-15	814-818	http	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-16	818-819	:	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-17	819-820	/	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-18	820-821	/	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-19	821-837	de.wikipedia.org	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
1-20	837-838	/	*[1]	Keine Moralisierung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[1]	
